DATE,TIME,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Press_Avg,Lat,Long,Alt
2018-03-13,5:00,10.24,83.32,2.301,4.82,25.9,808.058,20.703,100.44,1945
2018-03-13,6:00,9.98,84.77,1.839,3.36,44.6,808.372,20.703,100.44,1945
2018-03-13,7:00,9.38,86.36,1.505,3.22,16.2,808.786,20.703,100.44,1945
2018-03-13,8:00,9.09,85.71,1.993,2.84,340.1,809.247,20.703,100.44,1945
2018-03-13,9:00,12.25,73.67,1.435,2.69,327.8,809.665,20.703,100.44,1945
2018-03-13,10:00,16.32,58.02,1.197,3.03,310.5,809.769,20.703,100.44,1945
2018-03-13,11:00,19.71,45.91,2.315,4.43,167.3,809.467,20.703,100.44,1945
2018-03-13,12:00,22.98,35.51,3.661,9.16,195.1,808.982,20.703,100.44,1945
2018-03-13,13:00,25.41,24.41,4.745,10.63,232.6,808.138,20.703,100.44,1945
2018-03-13,14:00,26.66,18.84,5.576,11.6,226.9,807.245,20.703,100.44,1945
2018-03-13,15:00,27.78,14.65,5.355,11.18,244.4,806.33,20.703,100.44,1945
2018-03-13,16:00,28.21,12.59,5.629,10.33,247.5,805.548,20.703,100.44,1945
2018-03-13,17:00,28.32,11.88,5.969,12.29,234.4,805.225,20.703,100.44,1945
2018-03-13,18:00,28.02,14.68,5.141,9.34,244.7,805.238,20.703,100.44,1945
2018-03-13,19:00,23.07,36.92,4.857,10.07,92.7,805.413,20.703,100.44,1945
2018-03-13,20:00,17.88,53.1,2.621,9.82,98.4,806.684,20.703,100.44,1945
2018-03-13,21:00,14.88,64.43,3.255,7.96,28.4,808.068,20.703,100.44,1945
2018-03-13,22:00,12.88,72.59,3.856,9.45,81.9,809,20.703,100.44,1945
2018-03-13,23:00,12.63,73.26,2.907,6.41,73.9,809.493,20.703,100.44,1945
2018-03-14,0:00,12.38,74.22,2.496,6.42,75.3,809.594,20.703,100.44,1945
2018-03-14,1:00,11.84,76.54,2.259,6.9,57.9,809.653,20.703,100.44,1945
2018-03-14,2:00,11.26,79.02,1.753,3.88,25,809.399,20.703,100.44,1945
2018-03-14,3:00,10.89,81.06,2.66,5.18,49.4,808.916,20.703,100.44,1945
2018-03-14,4:00,10.53,82.58,1.952,3.73,48.4,808.39,20.703,100.44,1945
2018-03-14,5:00,10.24,83.32,2.301,4.82,25.9,808.058,20.703,100.44,1945
2018-03-14,6:00,9.98,84.77,1.839,3.36,44.6,808.372,20.703,100.44,1945
2018-03-14,7:00,9.38,86.36,1.505,3.22,16.2,808.786,20.703,100.44,1945
2018-03-14,8:00,9.09,85.71,1.993,2.84,340.1,809.247,20.703,100.44,1945
2018-03-14,9:00,12.25,73.67,1.435,2.69,327.8,809.665,20.703,100.44,1945
2018-03-14,10:00,16.32,58.02,1.197,3.03,310.5,809.769,20.703,100.44,1945
2018-03-14,11:00,19.71,45.91,2.315,4.43,167.3,809.467,20.703,100.44,1945
2018-03-14,12:00,22.98,35.51,3.661,9.16,195.1,808.982,20.703,100.44,1945
2018-03-14,13:00,25.41,24.41,4.745,10.63,232.6,808.138,20.703,100.44,1945
2018-03-14,14:00,26.66,18.84,5.576,11.6,226.9,807.245,20.703,100.44,1945
2018-03-14,15:00,27.78,14.65,5.355,11.18,244.4,806.33,20.703,100.44,1945
2018-03-14,16:00,28.21,12.59,5.629,10.33,247.5,805.548,20.703,100.44,1945
2018-03-14,17:00,28.32,11.88,5.969,12.29,234.4,805.225,20.703,100.44,1945
2018-03-14,18:00,28.02,14.68,5.141,9.34,244.7,805.238,20.703,100.44,1945
2018-03-14,19:00,23.07,36.92,4.857,10.07,92.7,805.413,20.703,100.44,1945
2018-03-14,20:00,17.88,53.1,2.621,9.82,98.4,806.684,20.703,100.44,1945
2018-03-14,21:00,14.88,64.43,3.255,7.96,28.4,808.068,20.703,100.44,1945
2018-03-14,22:00,12.88,72.59,3.856,9.45,81.9,809,20.703,100.44,1945
2018-03-14,23:00,12.63,73.26,2.907,6.41,73.9,809.493,20.703,100.44,1945
2018-03-15,0:00,12.38,74.22,2.496,6.42,75.3,809.594,20.703,100.44,1945
2018-03-15,1:00,11.84,76.54,2.259,6.9,57.9,809.653,20.703,100.44,1945
2018-03-15,2:00,11.26,79.02,1.753,3.88,25,809.399,20.703,100.44,1945
2018-03-15,3:00,10.89,81.06,2.66,5.18,49.4,808.916,20.703,100.44,1945
2018-03-15,4:00,10.53,82.58,1.952,3.73,48.4,808.39,20.703,100.44,1945
2018-03-15,5:00,10.58,83.32,2.301,4.82,25.9,808.058,20.703,100.44,1945
2018-03-15,6:00,9.77,78.99,1.99,2.73,17.1,808.886,20.703,100.44,1945
2018-03-15,7:00,9.14,80.88,2.777,3.66,358.1,809.32,20.703,100.44,1945
2018-03-15,8:00,10.08,76.54,1.727,3.49,13.7,809.691,20.703,100.44,1945
2018-03-15,9:00,14.01,63.69,1.039,2.48,250,810.068,20.703,100.44,1945
2018-03-15,10:00,17.34,48.13,2.566,5.1,191,810.143,20.703,100.44,1945
2018-03-15,11:00,19.51,40.72,3.435,10.56,183.4,810.018,20.703,100.44,1945
2018-03-15,12:00,22.14,31.51,5.497,10.45,215.8,809.627,20.703,100.44,1945
2018-03-15,13:00,23.12,26.32,6.675,10.95,263.3,808.857,20.703,100.44,1945
2018-03-15,14:00,24.3,22.26,7.548,13.22,255.8,808.041,20.703,100.44,1945
2018-03-15,15:00,25.35,19.31,6.952,12.37,246.8,807.132,20.703,100.44,1945
2018-03-15,16:00,26.13,15.14,6.714,10.87,236.8,806.291,20.703,100.44,1945
2018-03-15,17:00,26.47,13.09,6.664,14.26,241.2,805.617,20.703,100.44,1945
2018-03-15,18:00,26.23,13.54,5.78,11.56,260.6,805.572,20.703,100.44,1945
2018-03-15,19:00,25.11,13.91,5.054,10.42,244.8,805.858,20.703,100.44,1945
2018-03-15,20:00,23.61,16.01,3.55,6.83,237.3,806.434,20.703,100.44,1945
2018-03-15,21:00,22.35,16.96,2.274,4.7,252.3,807.192,20.703,100.44,1945
2018-03-15,22:00,21.18,18.3,1.105,2.94,196.8,807.887,20.703,100.44,1945
2018-03-15,23:00,20,19.87,1.919,4.39,215,808.43,20.703,100.44,1945
2018-03-16,0:00,19.3,21.92,1.919,5.44,308.1,808.623,20.703,100.44,1945
2018-03-16,1:00,18.49,26.19,1.929,7.36,254.1,808.626,20.703,100.44,1945
2018-03-16,2:00,18.86,32.57,3.765,7.19,239.4,808.244,20.703,100.44,1945
2018-03-16,3:00,17.12,35.71,1.439,3.97,89.1,807.874,20.703,100.44,1945
2018-03-16,4:00,16.59,38.09,1.111,2.12,141.6,807.749,20.703,100.44,1945
2018-03-16,5:00,16.05,41.22,0.946,2.11,114,807.888,20.703,100.44,1945
2018-03-16,6:00,15.47,43.33,0.749,1.78,176.6,808.255,20.703,100.44,1945
2018-03-16,7:00,14.66,45.22,0.496,1.08,54.8,808.684,20.703,100.44,1945
2018-03-16,8:00,15.15,44.02,0.911,1.65,101.8,809.18,20.703,100.44,1945
2018-03-16,9:00,17.05,40.07,1.679,3.55,169.1,809.804,20.703,100.44,1945
2018-03-16,10:00,19.37,34.48,2.567,6.78,196,810.039,20.703,100.44,1945
2018-03-16,11:00,22.08,28.81,3.179,6.45,207.4,809.767,20.703,100.44,1945
2018-03-16,12:00,24.34,21.13,4.202,8.62,210.3,809.251,20.703,100.44,1945
2018-03-16,13:00,25.3,15.66,5.113,8.99,253.5,808.673,20.703,100.44,1945
2018-03-16,14:00,25.83,14.53,5.272,11.56,249.4,807.867,20.703,100.44,1945
2018-03-16,15:00,26.5,12.92,5.86,11.54,247,807.047,20.703,100.44,1945
2018-03-16,16:00,26.81,15.22,4.999,11.09,248.8,806.224,20.703,100.44,1945
2018-03-16,17:00,27.06,15.24,4.543,10.15,237.7,805.742,20.703,100.44,1945
2018-03-16,18:00,26.54,14.87,4.41,9.54,268.7,805.705,20.703,100.44,1945
2018-03-16,19:00,25.31,15.21,3.787,6.98,291.1,805.992,20.703,100.44,1945
2018-03-16,20:00,23.43,16.55,1.627,4.25,282.1,806.616,20.703,100.44,1945
2018-03-16,21:00,22.67,17.57,0.611,1.81,208.7,807.335,20.703,100.44,1945
2018-03-16,22:00,21.63,24.61,3.533,9.82,208.8,808.334,20.703,100.44,1945
2018-03-16,23:00,20.77,33.05,1.747,3.8,262.4,808.694,20.703,100.44,1945
2018-03-17,0:00,20.24,32.09,1.987,4.55,269.8,808.771,20.703,100.44,1945
2018-03-17,1:00,19.41,31.15,2.379,4.34,282.1,808.788,20.703,100.44,1945
2018-03-17,2:00,18.82,30.66,2.464,4.6,258.2,808.707,20.703,100.44,1945
2018-03-17,3:00,17.6,33.08,1.127,2.36,199.7,808.331,20.703,100.44,1945
2018-03-17,4:00,16.29,36.98,1.546,2.78,125.4,808.264,20.703,100.44,1945
2018-03-17,5:00,15.85,37.11,1.341,2.41,155.5,808.238,20.703,100.44,1945
2018-03-17,6:00,14.67,38.52,1.956,3.25,143.7,808.527,20.703,100.44,1945
2018-03-17,7:00,14.08,39.57,1.661,3.24,106.2,809.155,20.703,100.44,1945
2018-03-17,8:00,14.97,36.11,0.856,1.67,77.3,809.822,20.703,100.44,1945
2018-03-17,9:00,18.27,26.61,0.983,3.01,173.8,810.361,20.703,100.44,1945
2018-03-17,10:00,20.02,23.61,2.296,4.66,189.4,810.627,20.703,100.44,1945
2018-03-17,11:00,21.62,23.11,2.862,6.26,173.8,810.482,20.703,100.44,1945
2018-03-17,12:00,23.87,19.58,4.452,10.07,208.6,809.92,20.703,100.44,1945
2018-03-17,13:00,24.9,17.13,4.504,10.67,231,809.1,20.703,100.44,1945
2018-03-17,14:00,25.9,15.78,4.834,10,222.1,808.096,20.703,100.44,1945
2018-03-17,15:00,26.71,15.42,4.756,9.99,229.8,807.115,20.703,100.44,1945
2018-03-17,16:00,27.34,13.13,5.116,9.63,237.9,806.36,20.703,100.44,1945
2018-03-17,17:00,27.4,12.29,4.315,9.66,249,805.952,20.703,100.44,1945
2018-03-17,18:00,26.94,14.75,4.23,8.18,269.5,805.699,20.703,100.44,1945
2018-03-17,19:00,25.61,14.19,4.354,7.05,296.8,805.679,20.703,100.44,1945
2018-03-17,20:00,24.1,15.04,2.049,5.62,274.5,806.197,20.703,100.44,1945
2018-03-17,21:00,23.25,16.22,1.421,3.3,252.8,806.883,20.703,100.44,1945
2018-03-17,22:00,21.81,18.3,2.053,5.69,261.3,807.702,20.703,100.44,1945
2018-03-17,23:00,20.94,19.22,1.99,4.05,269.1,808.22,20.703,100.44,1945
2018-03-18,0:00,20.18,23.74,0.931,2.48,216.7,808.43,20.703,100.44,1945
2018-03-18,1:00,18.99,23.65,0.849,2.12,278.1,808.42,20.703,100.44,1945
2018-03-18,2:00,18.66,25.02,1.086,1.81,141.1,808.319,20.703,100.44,1945
2018-03-18,3:00,17.58,26.7,0.618,1.55,140.6,808.059,20.703,100.44,1945
2018-03-18,4:00,16.95,28.09,0.837,1.84,59.2,807.879,20.703,100.44,1945
2018-03-18,5:00,16.2,29.82,1.283,2.15,135.7,807.86,20.703,100.44,1945
2018-03-18,6:00,15.02,32.85,1.169,1.87,60.7,808.26,20.703,100.44,1945
2018-03-18,7:00,14.68,33.78,1.436,2.76,97.8,808.841,20.703,100.44,1945
2018-03-18,8:00,15.04,34.47,0.708,1.35,100.2,809.573,20.703,100.44,1945
2018-03-18,9:00,17.31,30.81,2.017,3.38,157.3,809.902,20.703,100.44,1945
2018-03-18,10:00,19.4,28.63,2.217,4.42,173.8,809.712,20.703,100.44,1945
2018-03-18,11:00,22.16,25.11,3.319,7.13,191.1,809.481,20.703,100.44,1945
2018-03-18,12:00,23.91,21.36,4.265,8.95,220.8,808.946,20.703,100.44,1945
2018-03-18,13:00,24.99,19.37,4.136,7.94,223,807.991,20.703,100.44,1945
2018-03-18,14:00,26.46,16.77,4.307,8.72,225.6,807.074,20.703,100.44,1945
2018-03-18,15:00,26.5,16.82,4.511,10.25,248.4,806.297,20.703,100.44,1945
2018-03-18,16:00,26.07,17.23,4.365,8.56,257.8,805.663,20.703,100.44,1945
2018-03-18,17:00,25.46,16.86,3.887,7.04,273.6,805.628,20.703,100.44,1945
2018-03-18,18:00,24.96,17.63,4.836,8.61,301.3,805.636,20.703,100.44,1945
2018-03-18,19:00,24.26,18.69,3.603,6.82,295.7,805.732,20.703,100.44,1945
2018-03-18,20:00,22.92,20.15,2.681,4.8,298.8,806.193,20.703,100.44,1945
2018-03-18,21:00,22.15,20.96,1.077,3.93,217.3,806.6,20.703,100.44,1945
2018-03-18,22:00,21.58,21.83,1.656,3.07,143.6,806.951,20.703,100.44,1945
2018-03-18,23:00,21.01,23.78,2.064,3.08,135,807.248,20.703,100.44,1945
2018-03-19,0:00,19.76,27.52,1.713,3.04,139.1,807.358,20.703,100.44,1945
2018-03-19,1:00,19.24,27.56,1.062,2.18,160.7,807.281,20.703,100.44,1945
2018-03-19,2:00,18.78,25.8,1.579,3.85,321.6,807.052,20.703,100.44,1945
2018-03-19,3:00,18.48,24.5,0.904,2.31,241.3,806.603,20.703,100.44,1945
2018-03-19,4:00,16.39,30.13,2.236,3.24,136.3,806.205,20.703,100.44,1945
2018-03-19,5:00,15.18,34.36,2.481,3.13,130.9,806.196,20.703,100.44,1945
2018-03-19,6:00,14.86,34.36,1.896,2.98,139.3,806.42,20.703,100.44,1945
2018-03-19,7:00,13.99,36.86,0.952,2.38,103.4,806.762,20.703,100.44,1945
2018-03-19,8:00,14.57,36.25,0.625,1.99,160,807.052,20.703,100.44,1945
2018-03-19,9:00,17.07,31.69,1.234,3.12,149.6,807.448,20.703,100.44,1945
2018-03-19,10:00,19.81,27.44,2.466,5,180.2,807.61,20.703,100.44,1945
2018-03-19,11:00,22.52,23.24,2.852,6.27,181.6,807.362,20.703,100.44,1945
2018-03-19,12:00,24.89,19.11,2.631,6.53,190.7,806.728,20.703,100.44,1945
2018-03-19,13:00,26.8,15.5,4.141,9.51,217.8,805.826,20.703,100.44,1945
2018-03-19,14:00,27.81,13.95,3.965,8.23,219.7,805.028,20.703,100.44,1945
2018-03-19,15:00,28.54,11.28,4.7,9.3,225.8,804.2,20.703,100.44,1945
2018-03-19,16:00,28.71,10.55,5.5,10.59,238.7,803.501,20.703,100.44,1945
2018-03-19,17:00,28.71,10.39,5.313,10.5,238,803.191,20.703,100.44,1945
2018-03-19,18:00,28.13,10.62,4.935,9.53,275.9,803.211,20.703,100.44,1945
2018-03-19,19:00,26.86,12.16,3.795,9.36,277.4,803.495,20.703,100.44,1945
2018-03-19,20:00,24.75,15.02,2.06,4.21,301.9,803.97,20.703,100.44,1945
2018-03-19,21:00,23.04,16.58,1.33,2.51,306,804.536,20.703,100.44,1945
2018-03-19,22:00,22.45,16.26,1.357,3.08,31.8,805.089,20.703,100.44,1945
2018-03-19,23:00,21.29,17.85,2.193,3.89,131,805.513,20.703,100.44,1945
2018-03-20,0:00,20.33,19.64,2.027,3.56,131.6,805.741,20.703,100.44,1945
2018-03-20,1:00,20.24,18.64,0.837,2.3,128.1,805.697,20.703,100.44,1945
2018-03-20,2:00,18.31,21.06,1.758,3.35,55.7,805.446,20.703,100.44,1945
2018-03-20,3:00,16.6,24.45,2.061,3.16,28.4,805.404,20.703,100.44,1945
2018-03-20,4:00,16.1,26.67,1.482,3.25,43,805.439,20.703,100.44,1945
2018-03-20,5:00,14.05,28.72,3.434,4.08,7.5,805.565,20.703,100.44,1945
2018-03-20,6:00,13.48,29.94,3.566,4.2,8.7,806.012,20.703,100.44,1945
2018-03-20,7:00,12.58,32.84,3.251,3.89,13.2,806.42,20.703,100.44,1945
2018-03-20,8:00,13.35,32.09,3.003,4.06,12.6,806.951,20.703,100.44,1945
2018-03-20,9:00,17.03,25.65,1.779,3.14,331.9,807.579,20.703,100.44,1945
2018-03-20,10:00,20.73,22.86,1.35,3.4,211.5,807.806,20.703,100.44,1945
2018-03-20,11:00,23.1,21.8,1.86,5.25,203.7,807.55,20.703,100.44,1945
2018-03-20,12:00,25.5,16.05,1.898,4.57,164.8,807.074,20.703,100.44,1945
2018-03-20,13:00,27.23,14.55,2.452,8.23,206.9,806.125,20.703,100.44,1945
2018-03-20,14:00,28.31,9.75,2.815,7.07,178.6,805.146,20.703,100.44,1945
2018-03-20,15:00,29.08,10.06,3.289,8.07,200.1,804.214,20.703,100.44,1945
2018-03-20,16:00,29.51,7.9,3.62,7.89,191.9,803.546,20.703,100.44,1945
2018-03-20,17:00,29.54,6.73,3.674,7.1,255.9,803.27,20.703,100.44,1945
2018-03-20,18:00,27.24,20.36,4.921,12.24,105.4,803.292,20.703,100.44,1945
2018-03-20,19:00,22.73,40.17,7.26,13.37,75.5,804.147,20.703,100.44,1945
2018-03-20,20:00,19.65,50.88,7.229,12.66,70.5,805.162,20.703,100.44,1945
2018-03-20,21:00,18.02,56.16,4.71,13.74,84.4,806.349,20.703,100.44,1945
2018-03-20,22:00,17.09,59.55,2.637,6.45,265.6,807.528,20.703,100.44,1945
2018-03-20,23:00,15.85,64.23,1.977,6.21,0.9,807.92,20.703,100.44,1945
2018-03-21,0:00,15.22,67.56,2.466,6.89,16.6,808.077,20.703,100.44,1945
2018-03-21,1:00,14.88,69.44,2.751,6.41,17,808.11,20.703,100.44,1945
2018-03-21,2:00,14.69,70.73,2.53,7.37,36,807.92,20.703,100.44,1945
2018-03-21,3:00,14.57,71.59,2.4,6.72,46.5,807.651,20.703,100.44,1945
2018-03-21,4:00,14.2,72.77,1.768,4.62,43.7,807.616,20.703,100.44,1945
2018-03-21,5:00,13.4,77.32,2.272,5.36,18,807.788,20.703,100.44,1945
2018-03-21,6:00,12.93,79.49,1.737,3.85,4.4,808.175,20.703,100.44,1945
2018-03-21,7:00,12.83,81.92,1.768,3.92,60.7,808.758,20.703,100.44,1945
2018-03-21,8:00,13.7,78.52,2.456,4.72,60.8,809.36,20.703,100.44,1945
2018-03-21,9:00,15.95,68.4,2.244,4.49,79.9,809.981,20.703,100.44,1945
2018-03-21,10:00,18.42,57.57,1.818,4.38,113,810.163,20.703,100.44,1945
2018-03-21,11:00,20.63,48.35,1.429,3.9,154.4,810.105,20.703,100.44,1945
2018-03-21,12:00,23.32,36.64,2.063,4.13,179.4,809.757,20.703,100.44,1945
2018-03-21,13:00,25.67,25.53,1.994,5.62,171.6,809.019,20.703,100.44,1945
2018-03-21,14:00,26.48,21.38,2.18,6.39,136,807.979,20.703,100.44,1945
2018-03-21,15:00,27.21,19.4,2.544,6.32,165.4,807.221,20.703,100.44,1945
2018-03-21,16:00,27.72,15.55,2.44,5.39,182.4,806.698,20.703,100.44,1945
2018-03-21,17:00,28.01,13.96,3.397,7.55,177,806.485,20.703,100.44,1945
2018-03-21,18:00,27.85,14.51,3.252,7.22,201.1,806.579,20.703,100.44,1945
2018-03-21,19:00,26.84,15.06,3.586,6.4,234.8,807.009,20.703,100.44,1945
2018-03-21,20:00,24.09,28.07,3.141,7.79,94.3,807.539,20.703,100.44,1945
2018-03-21,21:00,20.55,46.54,2.59,6.05,82.3,808.578,20.703,100.44,1945
2018-03-21,22:00,18.25,55.92,2.828,6.95,15.8,809.962,20.703,100.44,1945
2018-03-21,23:00,15.93,68.07,2.875,6.76,50.6,811.211,20.703,100.44,1945
2018-03-22,0:00,14.27,76.35,3.833,8.22,46.7,811.76,20.703,100.44,1945
2018-03-22,1:00,14.06,75.47,2.919,6.4,23,811.95,20.703,100.44,1945
2018-03-22,2:00,13.54,76.18,2.321,3.87,20.6,811.709,20.703,100.44,1945
2018-03-22,3:00,13.08,76.72,2.151,3.65,17.7,811.125,20.703,100.44,1945
2018-03-22,4:00,12.76,77.78,2.946,5.71,359.8,810.88,20.703,100.44,1945
2018-03-22,5:00,12.29,79.6,2.425,4.89,27.1,811.351,20.703,100.44,1945
2018-03-22,6:00,12.08,81.76,2.278,3.76,23.2,811.787,20.703,100.44,1945
2018-03-22,7:00,11.76,82.04,2.141,4.14,10.8,812.268,20.703,100.44,1945
2018-03-22,8:00,12.57,79.67,2.018,4.83,59.1,812.957,20.703,100.44,1945
2018-03-22,9:00,14.26,73.1,3.256,5.88,78.7,813.7,20.703,100.44,1945
2018-03-22,10:00,16.19,64.8,2.987,5.48,68.7,813.76,20.703,100.44,1945
2018-03-22,11:00,18.1,57.07,1.759,4.67,78,813.527,20.703,100.44,1945
2018-03-22,12:00,21.06,46.41,1.587,3.94,40,813.024,20.703,100.44,1945
2018-03-22,13:00,24.42,36.54,2.145,5.48,200.5,812.079,20.703,100.44,1945
2018-03-22,14:00,26.73,26.78,3.154,7.92,309.6,810.911,20.703,100.44,1945
2018-03-22,15:00,27.92,17.3,3.98,10,353.8,809.939,20.703,100.44,1945
2018-03-22,16:00,28.88,13.09,5.776,10.6,345,809.097,20.703,100.44,1945
2018-03-22,17:00,28.88,14.28,4.173,8.99,8.9,808.825,20.703,100.44,1945
2018-03-22,18:00,27.81,19.43,4.512,11.13,33.1,809.034,20.703,100.44,1945
2018-03-22,19:00,25.12,29.11,5.39,9.11,71.6,809.571,20.703,100.44,1945
2018-03-22,20:00,22.74,37.09,3.98,7.8,36.6,810.123,20.703,100.44,1945
2018-03-22,21:00,20.01,49.25,2.87,6.16,40.6,810.985,20.703,100.44,1945
2018-03-22,22:00,18.39,55.76,2.298,4.91,72.6,811.914,20.703,100.44,1945
2018-03-22,23:00,16.47,65.37,3.432,6.53,72.5,812.678,20.703,100.44,1945
2018-03-23,0:00,14.79,73.57,2.922,5.92,67.2,813.179,20.703,100.44,1945
2018-03-23,1:00,14,76.56,3.137,6.41,63.5,813.229,20.703,100.44,1945
2018-03-23,2:00,13.65,76.57,3.082,7.02,65,812.945,20.703,100.44,1945
2018-03-23,3:00,13.16,77.14,2.294,4.9,62.5,812.581,20.703,100.44,1945
2018-03-23,4:00,12.48,79.49,2.228,5.05,29.6,812.148,20.703,100.44,1945
2018-03-23,5:00,11.99,80.86,2.653,4.84,28.5,812.059,20.703,100.44,1945
2018-03-23,6:00,11.67,80.79,2.579,4.18,20,812.282,20.703,100.44,1945
2018-03-23,7:00,12.62,78.5,3.332,6.97,42.2,812.642,20.703,100.44,1945
2018-03-23,8:00,13.24,77.15,3.095,5.82,57.3,812.991,20.703,100.44,1945
2018-03-23,9:00,15.1,69.05,2.995,6.07,77.5,813.275,20.703,100.44,1945
2018-03-23,10:00,17.19,60.25,2.473,5.17,84.8,813.373,20.703,100.44,1945
2018-03-23,11:00,20.22,45.97,1.827,4.45,115.7,812.999,20.703,100.44,1945
2018-03-23,12:00,22.72,35.69,2.021,7.4,195.6,812.425,20.703,100.44,1945
2018-03-23,13:00,24.66,26.56,2.34,5.08,224.2,811.333,20.703,100.44,1945
2018-03-23,14:00,26.95,20.9,2.395,5.36,207.4,810.158,20.703,100.44,1945
2018-03-23,15:00,27.8,18.28,2.446,6.45,72.9,809.101,20.703,100.44,1945
2018-03-23,16:00,28.49,14.53,3.276,8.45,78.2,808.198,20.703,100.44,1945
2018-03-23,17:00,28.63,10.61,3.909,9.91,74,807.627,20.703,100.44,1945
2018-03-23,18:00,28.02,10.6,4.54,11.23,75.9,807.56,20.703,100.44,1945
2018-03-23,19:00,26.81,11.86,3.724,8.36,62.2,807.839,20.703,100.44,1945
2018-03-23,20:00,24.59,10.04,3.161,5.57,40.4,808.49,20.703,100.44,1945
2018-03-23,21:00,22.67,14.28,2.767,5.34,30.2,809.081,20.703,100.44,1945
2018-03-23,22:00,21.05,27.39,3.075,6.1,29.9,809.724,20.703,100.44,1945
2018-03-23,23:00,19.01,33.91,2.721,4.85,1.6,810.167,20.703,100.44,1945
2018-03-24,0:00,17.62,36.52,2.007,3.52,336.6,810.152,20.703,100.44,1945
2018-03-24,1:00,16.36,39.74,2.818,4.05,342.2,809.963,20.703,100.44,1945
2018-03-24,2:00,15.63,43.68,2.663,4.51,18.8,809.712,20.703,100.44,1945
2018-03-24,3:00,13.85,50.13,2.507,3.58,3.3,809.481,20.703,100.44,1945
2018-03-24,4:00,13.11,53.08,2.916,3.92,11.6,809.195,20.703,100.44,1945
2018-03-24,5:00,12.4,56,3.081,4.15,1.1,809.179,20.703,100.44,1945
2018-03-24,6:00,11.79,56.68,3.339,4.31,18.6,809.505,20.703,100.44,1945
2018-03-24,7:00,10.95,59.79,3.363,5.06,12.6,809.628,20.703,100.44,1945
2018-03-24,8:00,11.96,53.81,2.538,3.69,8.2,809.96,20.703,100.44,1945
2018-03-24,9:00,16.22,44.86,1.183,2.76,130,810.363,20.703,100.44,1945
2018-03-24,10:00,19.28,38.43,1.889,4.04,169.3,810.584,20.703,100.44,1945
2018-03-24,11:00,21.92,32.14,2.329,5.24,182.7,810.446,20.703,100.44,1945
2018-03-24,12:00,24.91,21.87,2.195,4.7,194.6,809.944,20.703,100.44,1945
2018-03-24,13:00,26.75,13.33,2.595,5.68,175.6,808.998,20.703,100.44,1945
2018-03-24,14:00,28.21,11.57,2.323,6.53,190.7,807.737,20.703,100.44,1945
2018-03-24,15:00,29.32,10.03,2.72,7.01,332.4,806.626,20.703,100.44,1945
2018-03-24,16:00,30.03,8.41,2.095,7.49,34.8,805.658,20.703,100.44,1945
2018-03-24,17:00,29.92,8.14,4.642,10.7,96.2,805.056,20.703,100.44,1945
2018-03-24,18:00,29.09,8.78,4.27,7.94,83.9,804.93,20.703,100.44,1945
2018-03-24,19:00,28,9.48,3.779,6.15,75.8,805.161,20.703,100.44,1945
2018-03-24,20:00,25.96,12.04,5.221,10.24,73.8,805.905,20.703,100.44,1945
2018-03-24,21:00,24.27,16.19,4.864,8.5,64.6,806.463,20.703,100.44,1945
2018-03-24,22:00,23.19,20.42,5.593,10.8,69.3,806.703,20.703,100.44,1945
2018-03-24,23:00,22.23,19.05,5.598,9.39,78.5,807.015,20.703,100.44,1945
2018-03-25,0:00,21.08,21.32,2.385,8.14,192.1,807.434,20.703,100.44,1945
2018-03-25,1:00,20.15,23.89,1.259,3.98,358.5,807.547,20.703,100.44,1945
2018-03-25,2:00,19.17,27.47,1.684,4.57,82.1,807.372,20.703,100.44,1945
2018-03-25,3:00,17.39,33.33,2.297,3.92,22.2,807.177,20.703,100.44,1945
2018-03-25,4:00,15.78,35.13,2.464,3.81,1.4,807.146,20.703,100.44,1945
2018-03-25,5:00,14.31,38.04,3.021,4,16,807.16,20.703,100.44,1945
2018-03-25,6:00,13.8,39.45,2.747,4.12,17.1,807.43,20.703,100.44,1945
2018-03-25,7:00,13.15,41.07,2.775,3.89,12.6,807.958,20.703,100.44,1945
2018-03-25,8:00,13.78,40.33,2.783,4.13,14,808.413,20.703,100.44,1945
2018-03-25,9:00,18.04,31.55,0.988,2.15,207.6,808.886,20.703,100.44,1945
2018-03-25,10:00,20.63,28.22,1.768,4.04,181.4,808.858,20.703,100.44,1945
2018-03-25,11:00,23.08,27.88,2.436,5.12,175.9,808.644,20.703,100.44,1945
2018-03-25,12:00,25.6,21.43,2.193,6.17,186.4,808.151,20.703,100.44,1945
2018-03-25,13:00,27.22,14.51,2.758,6.33,185.2,807.269,20.703,100.44,1945
2018-03-25,14:00,28.79,12.53,2.278,4.94,209,806.228,20.703,100.44,1945
2018-03-25,15:00,29.81,11.73,2.58,6.03,181,804.986,20.703,100.44,1945
2018-03-25,16:00,30.68,11.14,2.613,5.63,228.2,803.981,20.703,100.44,1945
2018-03-25,17:00,30.58,10.1,2.291,5.45,261.5,803.578,20.703,100.44,1945
2018-03-25,18:00,30.22,10.1,2.109,4.46,208.6,803.496,20.703,100.44,1945
2018-03-25,19:00,28.81,9.24,3.789,6.78,55.2,803.825,20.703,100.44,1945
2018-03-25,20:00,26.61,11.56,4.639,8.43,68.1,804.438,20.703,100.44,1945
